route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
120-20781,2026MA-1BUSSU-Sunday-03,73243119,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243120,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243121,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243122,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243123,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243124,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243125,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243126,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243127,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243128,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243129,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243130,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243131,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243132,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243133,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243134,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243135,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243136,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243137,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243138,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243139,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243140,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243141,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243142,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243143,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243144,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243145,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243146,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243147,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243148,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243149,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243150,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243151,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243152,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243153,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243154,"DALHOUSIE",0,7062130,1200017
120-20781,2026MA-1BUSSU-Sunday-03,73243155,"CROWFOOT",1,7062130,1200016
120-20781,2026MA-1BUSSU-Sunday-03,73243156,"DALHOUSIE",0,7062130,1200017
303-20781,2026MA-1BUSSU-Sunday-03,73243157,"MAX ORANGE BRENTWOOD",1,7062158,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243158,"MAX ORANGE SADDLETOWNE",0,7062158,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243159,"MAX ORANGE SADDLETOWNE",0,7062158,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243160,"MAX ORANGE BRENTWOOD",1,7062158,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243161,"MAX ORANGE SADDLETOWNE",0,7062158,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243162,"MAX ORANGE BRENTWOOD",1,7062158,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243163,"MAX ORANGE BRENTWOOD",1,7062158,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243164,"MAX ORANGE SADDLETOWNE",0,7062158,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243165,"MAX ORANGE BRENTWOOD",1,7062158,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243166,"MAX ORANGE SADDLETOWNE",0,7062158,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243167,"MAX ORANGE BRENTWOOD",1,7062158,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243168,"MAX ORANGE SADDLETOWNE",0,7062158,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243169,"MAX ORANGE BRENTWOOD",1,7062158,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243170,"MAX ORANGE SADDLETOWNE",0,7062158,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243171,"MAX ORANGE SADDLETOWNE",0,7062159,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243172,"MAX ORANGE BRENTWOOD",1,7062159,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243173,"MAX ORANGE SADDLETOWNE",0,7062159,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243174,"MAX ORANGE BRENTWOOD",1,7062159,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243175,"MAX ORANGE SADDLETOWNE",0,7062159,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243176,"MAX ORANGE SADDLETOWNE",0,7062159,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243177,"MAX ORANGE BRENTWOOD",1,7062159,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243178,"MAX ORANGE SADDLETOWNE",0,7062159,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243179,"MAX ORANGE BRENTWOOD",1,7062159,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243180,"MAX ORANGE BRENTWOOD",1,7062159,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243181,"MAX ORANGE SADDLETOWNE",0,7062159,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243182,"MAX ORANGE BRENTWOOD",1,7062159,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243183,"MAX ORANGE SADDLETOWNE",0,7062159,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243184,"MAX ORANGE BRENTWOOD",1,7062159,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243185,"MAX ORANGE SADDLETOWNE",0,7062159,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243186,"MAX ORANGE BRENTWOOD",1,7062159,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243187,"MAX ORANGE SADDLETOWNE",0,7062159,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243188,"MAX ORANGE BRENTWOOD",1,7062159,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243189,"MAX ORANGE BRENTWOOD",1,7062160,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243190,"MAX ORANGE SADDLETOWNE",0,7062160,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243191,"MAX ORANGE BRENTWOOD",1,7062160,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243192,"MAX ORANGE SADDLETOWNE",0,7062160,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243193,"MAX ORANGE BRENTWOOD",1,7062160,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243194,"MAX ORANGE SADDLETOWNE",0,7062160,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243195,"MAX ORANGE BRENTWOOD",1,7062160,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243196,"MAX ORANGE BRENTWOOD",1,7062160,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243197,"MAX ORANGE SADDLETOWNE",0,7062160,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243198,"MAX ORANGE BRENTWOOD",1,7062160,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243199,"MAX ORANGE SADDLETOWNE",0,7062160,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243200,"MAX ORANGE SADDLETOWNE",0,7062160,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243201,"MAX ORANGE BRENTWOOD",1,7062160,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243202,"MAX ORANGE SADDLETOWNE",0,7062160,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243203,"MAX ORANGE BRENTWOOD",1,7062160,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243204,"MAX ORANGE SADDLETOWNE",0,7062160,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243205,"MAX ORANGE BRENTWOOD",1,7062161,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243206,"MAX ORANGE BRENTWOOD",1,7062160,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243207,"MAX ORANGE SADDLETOWNE",0,7062160,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243208,"MAX ORANGE SADDLETOWNE",0,7062161,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243209,"MAX ORANGE SADDLETOWNE",0,7062161,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243210,"MAX ORANGE BRENTWOOD",1,7062161,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243211,"MAX ORANGE SADDLETOWNE",0,7062161,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243212,"MAX ORANGE BRENTWOOD",1,7062161,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243213,"MAX ORANGE SADDLETOWNE",0,7062161,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243214,"MAX ORANGE SADDLETOWNE",0,7062161,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243215,"MAX ORANGE SADDLETOWNE",0,7062161,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243216,"MAX ORANGE BRENTWOOD",1,7062161,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243217,"MAX ORANGE SADDLETOWNE",0,7062161,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243218,"MAX ORANGE BRENTWOOD",1,7062161,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243219,"MAX ORANGE BRENTWOOD",1,7062161,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243220,"MAX ORANGE BRENTWOOD",1,7062161,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243221,"MAX ORANGE BRENTWOOD",1,7062162,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243222,"MAX ORANGE SADDLETOWNE",0,7062161,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243223,"MAX ORANGE BRENTWOOD",1,7062161,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243224,"MAX ORANGE SADDLETOWNE",0,7062161,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243225,"MAX ORANGE SADDLETOWNE",0,7062162,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243226,"MAX ORANGE BRENTWOOD",1,7062162,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243227,"MAX ORANGE SADDLETOWNE",0,7062162,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243228,"MAX ORANGE SADDLETOWNE",0,7062162,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243229,"MAX ORANGE BRENTWOOD",1,7062162,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243230,"MAX ORANGE SADDLETOWNE",0,7062162,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243231,"MAX ORANGE BRENTWOOD",1,7062162,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243232,"MAX ORANGE BRENTWOOD",1,7062162,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243233,"MAX ORANGE SADDLETOWNE",0,7062162,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243234,"MAX ORANGE BRENTWOOD",1,7062162,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243235,"MAX ORANGE BRENTWOOD",1,7062162,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243236,"MAX ORANGE SADDLETOWNE",0,7062162,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243237,"MAX ORANGE BRENTWOOD",1,7062162,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243238,"MAX ORANGE SADDLETOWNE",0,7062162,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243239,"MAX ORANGE SADDLETOWNE",0,7062162,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243240,"MAX ORANGE BRENTWOOD",1,7062162,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243241,"MAX ORANGE SADDLETOWNE",0,7062162,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243242,"MAX ORANGE BRENTWOOD",1,7062163,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243243,"MAX ORANGE BRENTWOOD",1,7062163,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243244,"MAX ORANGE SADDLETOWNE",0,7062163,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243245,"MAX ORANGE BRENTWOOD",1,7062163,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243246,"MAX ORANGE SADDLETOWNE",0,7062163,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243247,"MAX ORANGE SADDLETOWNE",0,7062163,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243248,"MAX ORANGE BRENTWOOD",1,7062163,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243249,"MAX ORANGE SADDLETOWNE",0,7062163,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243250,"MAX ORANGE BRENTWOOD",1,7062163,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243251,"MAX ORANGE SADDLETOWNE",0,7062163,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243252,"MAX ORANGE BRENTWOOD",1,7062164,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243253,"MAX ORANGE SADDLETOWNE",0,7062164,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243254,"MAX ORANGE BRENTWOOD",1,7062164,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243255,"MAX ORANGE SADDLETOWNE",0,7062164,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243256,"MAX ORANGE BRENTWOOD",1,7062164,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243257,"MAX ORANGE SADDLETOWNE",0,7062164,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243258,"MAX ORANGE BRENTWOOD",1,7062164,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243259,"MAX ORANGE SADDLETOWNE",0,7062164,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243260,"MAX ORANGE BRENTWOOD",1,7062164,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243261,"MAX ORANGE SADDLETOWNE",0,7062164,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243262,"MAX ORANGE BRENTWOOD",1,7062164,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243263,"MAX ORANGE SADDLETOWNE",0,7062164,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243264,"MAX ORANGE SADDLETOWNE",0,7062165,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243265,"MAX ORANGE BRENTWOOD",1,7062165,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243266,"MAX ORANGE SADDLETOWNE",0,7062165,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243267,"MAX ORANGE BRENTWOOD",1,7062165,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243268,"MAX ORANGE SADDLETOWNE",0,7062165,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243269,"MAX ORANGE BRENTWOOD",1,7062165,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243270,"MAX ORANGE SADDLETOWNE",0,7062165,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243271,"MAX ORANGE BRENTWOOD",1,7062165,3030034
85-20781,2026MA-1BUSSU-Sunday-03,73243272,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
303-20781,2026MA-1BUSSU-Sunday-03,73243273,"MAX ORANGE SADDLETOWNE",0,7062165,3030035
303-20781,2026MA-1BUSSU-Sunday-03,73243274,"MAX ORANGE BRENTWOOD",1,7062165,3030034
303-20781,2026MA-1BUSSU-Sunday-03,73243275,"MAX ORANGE SADDLETOWNE",0,7062165,3030035
59-20781,2026MA-1BUSSU-Sunday-03,73243276,"SAVANNA",0,7062134,590022
59-20781,2026MA-1BUSSU-Sunday-03,73243277,"SAVANNA",0,7062135,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243278,"SADDLERIDGE STATION",0,7062134,850039
85-20781,2026MA-1BUSSU-Sunday-03,73243279,"SADDLERIDGE STATION",0,7062135,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243280,"SAVANNA",0,7062134,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243281,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243282,"MCKNIGHT-WESTWINDS STATION",1,7062135,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243283,"SADDLERIDGE STATION",0,7062134,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243284,"SAVANNA",0,7062135,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243285,"SADDLERIDGE STATION",0,7062135,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243286,"SAVANNA",0,7062134,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243287,"SADDLERIDGE STATION",0,7062134,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243288,"SAVANNA",0,7062135,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243289,"MCKNIGHT-WESTWINDS STATION",1,7062135,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243290,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
59-20781,2026MA-1BUSSU-Sunday-03,73243291,"SAVANNA",0,7062134,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243292,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243293,"MCKNIGHT-WESTWINDS STATION",1,7062135,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243294,"SADDLERIDGE STATION",0,7062135,850039
85-20781,2026MA-1BUSSU-Sunday-03,73243295,"SADDLERIDGE STATION",0,7062134,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243296,"SAVANNA",0,7062135,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243297,"SADDLERIDGE STATION",0,7062134,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243298,"SAVANNA",0,7062134,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243299,"SADDLERIDGE STATION",0,7062135,850039
85-20781,2026MA-1BUSSU-Sunday-03,73243300,"MCKNIGHT-WESTWINDS STATION",1,7062135,850041
59-20781,2026MA-1BUSSU-Sunday-03,73243301,"SAVANNA",0,7062135,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243302,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
59-20781,2026MA-1BUSSU-Sunday-03,73243303,"SAVANNA",0,7062135,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243304,"SADDLERIDGE STATION",0,7062135,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243305,"SAVANNA",0,7062134,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243306,"SADDLERIDGE STATION",0,7062134,850039
85-20781,2026MA-1BUSSU-Sunday-03,73243307,"MCKNIGHT-WESTWINDS STATION",1,7062135,850041
59-20781,2026MA-1BUSSU-Sunday-03,73243308,"SAVANNA",0,7062134,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243309,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243310,"SADDLERIDGE STATION",0,7062135,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243311,"SAVANNA",0,7062134,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243312,"SADDLERIDGE STATION",0,7062134,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243313,"SAVANNA",0,7062135,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243314,"MCKNIGHT-WESTWINDS STATION",1,7062135,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243315,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243316,"SADDLERIDGE STATION",0,7062135,850039
85-20781,2026MA-1BUSSU-Sunday-03,73243317,"MCKNIGHT-WESTWINDS STATION",1,7062135,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243318,"SADDLERIDGE STATION",0,7062135,850039
85-20781,2026MA-1BUSSU-Sunday-03,73243319,"SADDLERIDGE STATION",0,7062134,850039
85-20781,2026MA-1BUSSU-Sunday-03,73243320,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
59-20781,2026MA-1BUSSU-Sunday-03,73243321,"SAVANNA",0,7062135,590022
59-20781,2026MA-1BUSSU-Sunday-03,73243322,"SAVANNA",0,7062134,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243323,"SADDLERIDGE STATION",0,7062134,850039
85-20781,2026MA-1BUSSU-Sunday-03,73243324,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
59-20781,2026MA-1BUSSU-Sunday-03,73243325,"SAVANNA",0,7062135,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243326,"MCKNIGHT-WESTWINDS STATION",1,7062135,850041
59-20781,2026MA-1BUSSU-Sunday-03,73243327,"SAVANNA",0,7062134,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243328,"SADDLERIDGE STATION",0,7062135,850039
85-20781,2026MA-1BUSSU-Sunday-03,73243329,"SADDLERIDGE STATION",0,7062134,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243330,"SAVANNA",0,7062135,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243331,"MCKNIGHT-WESTWINDS STATION",1,7062135,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243332,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243333,"SADDLERIDGE STATION",0,7062135,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243334,"SAVANNA",0,7062134,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243335,"SADDLERIDGE STATION",0,7062134,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243336,"SAVANNA",0,7062135,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243337,"MCKNIGHT-WESTWINDS STATION",1,7062135,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243338,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243339,"SADDLERIDGE STATION",0,7062135,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243340,"SAVANNA",0,7062134,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243341,"MCKNIGHT-WESTWINDS STATION",1,7062135,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243342,"SADDLERIDGE STATION",0,7062134,850039
85-20781,2026MA-1BUSSU-Sunday-03,73243343,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
59-20781,2026MA-1BUSSU-Sunday-03,73243344,"SAVANNA",0,7062135,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243345,"SADDLERIDGE STATION",0,7062135,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243346,"SAVANNA",0,7062134,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243347,"SADDLERIDGE STATION",0,7062134,850039
85-20781,2026MA-1BUSSU-Sunday-03,73243348,"MCKNIGHT-WESTWINDS STATION",1,7062135,850041
59-20781,2026MA-1BUSSU-Sunday-03,73243349,"SAVANNA",0,7062134,590022
59-20781,2026MA-1BUSSU-Sunday-03,73243350,"SAVANNA",0,7062135,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243351,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243352,"SADDLERIDGE STATION",0,7062135,850039
85-20781,2026MA-1BUSSU-Sunday-03,73243353,"MCKNIGHT-WESTWINDS STATION",1,7062135,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243354,"SADDLERIDGE STATION",0,7062134,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243355,"SAVANNA",0,7062135,590022
59-20781,2026MA-1BUSSU-Sunday-03,73243356,"SAVANNA",0,7062134,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243357,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243358,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243359,"SADDLERIDGE STATION",0,7062135,850039
85-20781,2026MA-1BUSSU-Sunday-03,73243360,"SADDLERIDGE STATION",0,7062134,850039
85-20781,2026MA-1BUSSU-Sunday-03,73243361,"MCKNIGHT-WESTWINDS STATION",1,7062135,850041
59-20781,2026MA-1BUSSU-Sunday-03,73243362,"SAVANNA",0,7062135,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243363,"SADDLERIDGE STATION",0,7062135,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243364,"SAVANNA",0,7062134,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243365,"SADDLERIDGE STATION",0,7062134,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243366,"SAVANNA",0,7062135,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243367,"MCKNIGHT-WESTWINDS STATION",1,7062135,850041
59-20781,2026MA-1BUSSU-Sunday-03,73243368,"SAVANNA",0,7062134,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243369,"MCKNIGHT-WESTWINDS STATION",1,7062135,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243370,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243371,"SADDLERIDGE STATION",0,7062135,850039
85-20781,2026MA-1BUSSU-Sunday-03,73243372,"SADDLERIDGE STATION",0,7062134,850039
85-20781,2026MA-1BUSSU-Sunday-03,73243373,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
85-20781,2026MA-1BUSSU-Sunday-03,73243374,"SADDLERIDGE STATION",0,7062134,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243375,"SAVANNA",0,7062135,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243376,"SADDLERIDGE STATION",0,7062135,850039
59-20781,2026MA-1BUSSU-Sunday-03,73243377,"SAVANNA",0,7062134,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243378,"MCKNIGHT-WESTWINDS STATION",1,7062134,850041
59-20781,2026MA-1BUSSU-Sunday-03,73243379,"SAVANNA",0,7062135,590022
85-20781,2026MA-1BUSSU-Sunday-03,73243380,"SADDLERIDGE STATION",0,7062135,850039
85-20781,2026MA-1BUSSU-Sunday-03,73243381,"MCKNIGHT-WESTWINDS STATION",1,7062135,850041
